Experimento ;Bloque ;Cama;Tratamiento;Fecha_corte;Individuo;Tallos;D_tallo;Flores;D_flor;L_ped;Peso;L_corte;Puntos;L_tallo
1;UF1-4;113;Nada;2016-09-22;4;8;5;3;8;25.5;290;78;2;75
1;UF1-4;113;Nada;2016-09-22;5;8;4;3;8.5;13.5;300;76;2;57
1;UF1-4;113;Nada;2016-09-24;1;10;4.8;1;7;20.8;400;75;2;79.5
1;UF1-4;113;Nada;2016-09-24;2;10;3;2;7;16.5;390;70;2;86.5
1;UF1-4;113;Nada;2016-09-24;3;10;3.2;2;6;17;320;69;2;78.5
1;UF1-4;113;Nada;2016-09-24;4;10;3;2;7;18;335;70;2;82
1;UF1-4;113;Nada;2016-09-24;5;10;3.8;2;6;21.3;250;75;3;70.5
1;UF1-4;113;Nada;2016-09-26;1;8;3.5;1;7.8;22;265;75;2;79.5
1;UF1-4;113;Nada;2016-09-26;2;11;2.9;1;8;24;260;75;3;87
1;UF1-4;113;Nada;2016-09-26;3;11;4;2;8;15;255;77;2;88.5
1;UF1-4;113;Nada;2016-09-26;4;9;3;2;7;18;250;75;2;86
1;UF1-4;113;Nada;2016-09-26;5;10;5;1;8;19.6;260;75;2;86
1;UF1-4;113;Nada;2016-09-28;1;10;3;1;8;17;210;71;2;86
1;UF1-4;113;Nada;2016-09-28;2;10;4.5;1;7.5;18;255;70;3;74
1;UF1-4;113;Nada;2016-09-28;3;10;4;1;6;19.2;335;74;2;92.5
1;UF1-4;113;Nada;2016-09-28;4;10;3;1;7;20;300;70;2;87.5
1;UF1-4;113;Nada;2016-09-28;5;10;4.5;1;9;15;340;78;2;87
1;UF1-4;131;Nada;2016-09-26;1;10;3;1;8;12.5;350;70;3;71
1;UF1-4;131;Nada;2016-09-26;2;10;4;2;8.5;17;380;70;3;82.5
1;UF1-4;131;Nada;2016-09-26;3;10;3;2;8;16.2;360;72;2;64
1;UF1-4;131;Nada;2016-09-26;4;10;4;1;7.8;18.5;320;70;3;66.5
1;UF1-4;131;Nada;2016-09-26;5;10;4.1;3;7.5;15.7;300;73;2;68
1;UF1-4;131;Nada;2016-09-28;1;7;3;1;7;17.2;280;69;3;77
1;UF1-4;131;Nada;2016-09-28;2;7;3;3;8;16.1;275;80;3;66.5
1;UF1-4;131;Nada;2016-09-28;3;7;3;2;6.3;17;280;70;2;65.5
1;UF1-4;131;Nada;2016-09-28;4;7;5;2;7;16.8;265;69;2;64.5
1;UF1-4;131;Nada;2016-09-28;5;7;5;2;8.2;17.1;240;70;2;67.5
1;UF1-4;131;Nada;2016-09-30;1;10;3.5;1;6;19;290;66;2;68.5
1;UF1-4;131;Nada;2016-09-30;2;10;4;2;7;18.2;280;69;2;73
1;UF1-4;131;Nada;2016-09-30;3;10;4;2;7.8;22;296;68;3;61.5
1;UF1-4;131;Nada;2016-09-30;4;10;3;1;8;17.8;275;67;3;63
1;UF1-4;131;Nada;2016-09-30;5;10;3;2;8.2;19;300;66;2;69
1;UF1-4;114;Basamid;2016-09-22;1;6;4.5;2;5;17;255;75;2;83.5
1;UF1-4;114;Basamid;2016-09-22;2;6;3.5;1;5;20;260;79;2;92.5
1;UF1-4;114;Basamid;2016-09-22;3;7;4;2;6;14;250;75;2;102
1;UF1-4;114;Basamid;2016-09-22;4;6;4.5;2;6;20;250;80;2;73
1;UF1-4;114;Basamid;2016-09-22;5;6;5;2;7;15;240;72;2;76.5
1;UF1-4;114;Basamid;2016-09-24;1;8;4;2;7.5;17;245;80;2;99
1;UF1-4;114;Basamid;2016-09-24;2;8;4.3;2;8.2;16.8;240;80;2;89.5
1;UF1-4;114;Basamid;2016-09-24;3;7;5;2;7.9;20.5;260;79;1;86
1;UF1-4;114;Basamid;2016-09-24;4;7;5;1;7.5;14;275;80;2;88
1;UF1-4;114;Basamid;2016-09-24;5;8;5;2;7;19;260;80;1;84.5
1;UF1-4;114;Basamid;2016-09-26;1;7;3;1;8;20;250;80;3;90.5
1;UF1-4;114;Basamid;2016-09-26;2;7;4;2;8.5;24;240;78;3;83.5
1;UF1-4;114;Basamid;2016-09-26;3;9;4;3;8;17;390;80;2;88
1;UF1-4;114;Basamid;2016-09-26;4;7;4.5;2;7;18.9;245;80;3;92.5
1;UF1-4;114;Basamid;2016-09-26;5;7;3;1;7.5;20.7;250;70;2;103.5
1;UF1-4;114;Basamid;2016-09-28;1;10;3.5;2;8;23;340;69;3;88
1;UF1-4;114;Basamid;2016-09-28;2;10;4;1;6.5;20.5;400;70;2;77.5
1;UF1-4;114;Basamid;2016-09-28;3;10;3;1;8;18;310;80;3;96
1;UF1-4;114;Basamid;2016-09-28;4;10;3;2;7;21;300;79;2;96.5
1;UF1-4;114;Basamid;2016-09-28;5;7;3;3;7.3;16;315;69;2;89.5
1;UF1-4;114;Basamid;2016-09-30;1;10;7;3;7;17.1;240;69;3;77
1;UF1-4;114;Basamid;2016-09-30;2;9;7.5;2;7.5;16;235;75;2;81.5
1;UF1-4;114;Basamid;2016-09-30;3;12;8;1;8;13.5;235;70;1;73.5
1;UF1-4;114;Basamid;2016-09-30;4;9;7.5;1;7.5;17.6;240;76;2;71.5
1;UF1-4;114;Basamid;2016-09-30;5;11;7.5;2;7.5;15.6;255;65;3;78.5
1;UF1-4;130;Basamid;2016-09-26;1;10;5;1;9;16.8;340;72;3;91.5
1;UF1-4;130;Basamid;2016-09-26;2;10;4.8;3;7;14.4;320;70;2;78
1;UF1-4;130;Basamid;2016-09-26;3;10;4;3;7;17;450;70;2;86.5
1;UF1-4;130;Basamid;2016-09-26;4;10;4;2;6;20.5;440;71;3;83
1;UF1-4;130;Basamid;2016-09-26;5;10;5.5;3;7.5;23;370;72;3;79.5
1;UF1-4;130;Basamid;2016-09-28;1;10;3;1;7;23;295;69;2;89.5
1;UF1-4;130;Basamid;2016-09-28;2;10;4;2;8;16.6;300;70;2;73
1;UF1-4;130;Basamid;2016-09-28;3;10;4;2;7.7;18;270;70;2;91
1;UF1-4;130;Basamid;2016-09-28;4;7;3;3;8;20.5;400;68;2;81.5
1;UF1-4;130;Basamid;2016-09-28;5;9;4;3;8;16.3;285;68;3;80.5
1;UF1-4;130;Basamid;2016-09-30;1;10;4;1;7;26;340;72;2;80.5
1;UF1-4;130;Basamid;2016-09-30;2;10;4.5;2;8;20.1;330;76;3;73
1;UF1-4;130;Basamid;2016-09-30;3;10;3.5;3;8;18;250;72;3;66
1;UF1-4;130;Basamid;2016-09-30;4;10;4;2;7.3;23;255;77;2;80
1;UF1-4;130;Basamid;2016-09-30;5;10;3;1;6.9;21.1;210;70;2;85
1;4;112;Hongos;2016-09-26;1;6;4;1;7;16;215;70;2;68.5
1;4;112;Hongos;2016-09-26;2;8;4;2;8;17.5;300;69;2;72.5
1;4;112;Hongos;2016-09-26;3;7;5;2;7.4;18.8;255;79;2;85.5
1;4;112;Hongos;2016-09-26;4;7;4.5;1;8;16.2;280;68;2;77.5
1;4;112;Hongos;2016-09-26;5;7;5.5;1;6.8;19.3;260;67;3;77
1;4;112;Hongos;2016-09-28;1;6;5;1;8.3;16.7;275;75;3;84.5
1;4;112;Hongos;2016-09-28;2;6;2;1;8;25.4;230;67;4;65
1;4;112;Hongos;2016-09-28;3;6;3.5;2;7.9;19.4;295;79;3;71.5
1;4;112;Hongos;2016-09-28;4;6;3.8;2;9;20;300;73;2;72
1;4;112;Hongos;2016-09-28;5;7;3;2;8.4;18.5;255;79;2;68.5
1;4;112;Hongos;2016-09-30;1;7;5;1;8;19;200;70;2;86
1;4;112;Hongos;2016-09-30;2;10;3;2;7;22.7;420;70;2;85.5
1;4;112;Hongos;2016-09-30;3;10;3.4;1;8;18.9;300;70;3;78
1;4;112;Hongos;2016-09-30;4;10;4;1;6.8;23;415;70;2;86.5
1;4;112;Hongos;2016-09-30;5;10;4;2;8;20.2;330;70;2;83.5
1;4;112;Hongos;2016-10-02;1;10;3;2;8;26;305;80;3;78.5
1;4;112;Hongos;2016-10-02;2;10;3;1;8;17.8;290;80;3;73
1;4;112;Hongos;2016-10-02;3;10;4;2;7;16;315;70;2;79
1;4;112;Hongos;2016-10-02;4;10;4;1;8.2;21;330;80;2;84.5
1;4;112;Hongos;2016-10-02;5;10;3.5;1;7.5;20.1;285;80;3;89
1;4;112;Hongos;2016-10-04;1;10;4;1;8;32.3;245;69;3;87.5
1;4;112;Hongos;2016-10-04;2;10;3.6;1;7.6;28;280;68;2;85.5
1;4;112;Hongos;2016-10-04;3;10;3;1;7;29.8;250;69;2;84
1;4;112;Hongos;2016-10-04;4;10;4;1;7;21;300;68;2;89.5
1;4;112;Hongos;2016-10-04;5;10;3.2;1;7;27;285;69;3;79.5
1;4;113;Solarizada;2016-09-26;1;7;5;1;7;13.5;270;70;2;72.5
1;4;113;Solarizada;2016-09-26;2;7;4.5;2;9;12.4;270;70;3;66.5
1;4;113;Solarizada;2016-09-26;3;7;4;1;7.5;17;275;69;3;60.5
1;4;113;Solarizada;2016-09-26;4;6;3;1;7.6;13.4;260;68;3;80.5
1;4;113;Solarizada;2016-09-26;5;6;5;1;6;8;240;66;3;75
1;4;113;Solarizada;2016-09-28;1;7;4.5;1;8;15.7;310;73;3;77.5
1;4;113;Solarizada;2016-09-28;2;7;4;1;8;21.7;300;75;3;80
1;4;113;Solarizada;2016-09-28;3;6;4;2;8.5;12.5;265;73;3;60
1;4;113;Solarizada;2016-09-28;4;7;5;2;7.9;17;250;70;3;85
1;4;113;Solarizada;2016-09-28;5;7;3;1;7;18;295;70;3;69.5
1;4;113;Solarizada;2016-09-30;1;10;4;1;7.8;20;290;65;3;78.5
1;4;113;Solarizada;2016-09-30;2;9;3.5;2;8;20.5;250;67;2;66.5
1;4;113;Solarizada;2016-09-30;3;7;4;1;7.2;12;265;70;3;69.5
1;4;113;Solarizada;2016-09-30;4;7;3.9;2;7.4;11.2;190;67;2;69
1;4;113;Solarizada;2016-09-30;5;10;4;1;8.1;21.5;230;69;3;69
1;4;113;Solarizada;2016-10-02;1;10;4;1;8;19;275;70;2;78.5
1;4;113;Solarizada;2016-10-02;2;10;3.5;2;8.2;23.9;310;70;2;79
1;4;113;Solarizada;2016-10-02;3;10;3;1;7.9;18.9;355;65;2;82
1;4;113;Solarizada;2016-10-02;4;10;4;1;8;17.5;400;70;3;88.5
1;4;113;Solarizada;2016-10-02;5;10;4.5;1;8.1;11.9;290;73;3;73
1;4;113;Solarizada;2016-10-04;1;10;3;1;7.6;17.5;280;69;2;76.5
1;4;113;Solarizada;2016-10-04;2;10;2.8;1;7.2;21;300;70;3;67
1;4;113;Solarizada;2016-10-04;3;10;3;2;7.4;16;325;70;2;72.5
1;4;113;Solarizada;2016-10-04;4;10;3;2;6.5;22;270;65;2;74.5
1;4;113;Solarizada;2016-10-04;5;10;4;1;8;19.9;280;69;3;80
1;4;114;Basamid;2016-09-25;1;7;4;1;7;18.5;310;64;3;74.5
1;4;114;Basamid;2016-09-25;2;7;4.5;1;8;20;250;68;3;71
1;4;114;Basamid;2016-09-25;3;5;4.8;1;7.5;24.9;280;65;2;72.5
1;4;114;Basamid;2016-09-25;4;8;5;2;8;16.5;240;64;3;78
1;4;114;Basamid;2016-09-25;5;6;4;1;8.2;13.5;250;69;2;73.5
1;4;114;Basamid;2016-09-26;1;10;4.5;1;7;24.3;300;63;3;81
1;4;114;Basamid;2016-09-26;2;6;4;1;7.5;19;260;69;2;78.5
1;4;114;Basamid;2016-09-26;3;6;5;1;9;20.5;215;67;3;74.5
1;4;114;Basamid;2016-09-26;4;10;3;2;8;22.8;360;69;2;75
1;4;114;Basamid;2016-09-26;5;10;5.5;3;8.2;15;350;70;2;81
1;4;114;Basamid;2016-09-27;1;8;4.8;1;8.5;19.7;245;65;3;83.5
1;4;114;Basamid;2016-09-27;2;8;4;2;8;17.2;260;71;3;79
1;4;114;Basamid;2016-09-27;3;9;5;1;8.6;22.3;315;67;3;83.5
1;4;114;Basamid;2016-09-27;4;7;4;1;8;21.5;275;70;3;84.5
1;4;114;Basamid;2016-09-27;5;7;3.5;2;8;20.6;255;70;2;80
1;4;114;Basamid;2016-09-28;1;8;5;2;6;20.3;260;70;2;76.5
1;4;114;Basamid;2016-09-28;2;8;3;2;8;20.7;250;70;2;70.5
1;4;114;Basamid;2016-09-28;3;8;5;1;8;15.3;290;69;3;71
1;4;114;Basamid;2016-09-28;4;8;4.5;1;7.8;21;270;70;3;80
1;4;114;Basamid;2016-09-28;5;8;6;1;6.5;20;265;70;3;86.5
1;4;114;Basamid;2016-09-29;1;9;3;1;8;18.1;240;69;3;78
1;4;114;Basamid;2016-09-29;2;7;3.5;2;8.1;16;220;71;2;77
1;4;114;Basamid;2016-09-29;3;8;2.9;2;7.9;21;250;70;2;73
1;4;114;Basamid;2016-09-29;4;;3;2;7;22;;;3;86.5
1;4;114;Basamid;2016-09-29;5;;3;1;7.3;24;;;3;71.5
1;4;114;Basamid;2016-09-30;1;10;3;1;7;22;430;66;3;71.5
1;4;114;Basamid;2016-09-30;2;8;5;4;7.8;18.5;270;75;2;79
1;4;114;Basamid;2016-09-30;3;8;4;4;8;20.7;280;69;2;74.5
1;4;114;Basamid;2016-09-30;4;8;3.5;1;7.3;18;215;73;2;77
1;4;114;Basamid;2016-09-30;5;7;3;2;;22;390;65;3;82.5
1;4;114;Basamid;2016-10-02;1;10;3;1;7.8;16;280;65;2;70.5
1;4;114;Basamid;2016-10-02;2;10;2.9;2;8.1;18.2;265;65;2;64
1;4;114;Basamid;2016-10-02;3;10;4;1;8;15.3;305;66;3;74.5
1;4;114;Basamid;2016-10-02;4;10;3;2;7;19;290;70;2;75
1;4;114;Basamid;2016-10-02;5;10;4;1;6.9;20.1;275;69;2;64
1;4;114;Basamid;2016-10-04;1;11;3;1;8.2;21;275;65;2;72.5
1;4;114;Basamid;2016-10-04;2;10;2.9;2;8;27;290;66;2;90
1;4;114;Basamid;2016-10-04;3;9;4;1;8;29;250;70;3;82
1;4;114;Basamid;2016-10-04;4;11;3;2;7;17.8;295;68;2;85
1;4;114;Basamid;2016-10-04;5;10;3.8;1;7;26;285;65;2;74
1;4;115;Nada;2016-09-25;1;6;6.5;2;6.5;18;275;76;3;82
1;4;115;Nada;2016-09-25;2;6;7;1;7;16;250;74;3;78.5
1;4;115;Nada;2016-09-25;3;7;7;2;7;14.5;260;76;2;80
1;4;115;Nada;2016-09-25;4;6;6.3;2;6.3;17;245;76;2;76
1;4;115;Nada;2016-09-25;5;6;7.5;2;7.5;21.2;240;75;3;80
1;4;115;Nada;2016-09-26;1;10;4;2;7;10;395;70;3;78
1;4;115;Nada;2016-09-26;2;10;5;2;8;17.3;410;71;2;80.5
1;4;115;Nada;2016-09-26;3;7;3.5;1;8.2;19;300;73;3;64
1;4;115;Nada;2016-09-26;4;8;4;1;7;15.4;285;72;3;68
1;4;115;Nada;2016-09-26;5;10;5;2;7.3;17;360;69;2;81.5
1;4;115;Nada;2016-09-27;1;8;3.5;1;8;17.8;250;66;4;85
1;4;115;Nada;2016-09-27;2;6;4.1;2;8.7;14.6;295;68;3;78.5
1;4;115;Nada;2016-09-27;3;7;4;1;9;21;255;68;3;76
1;4;115;Nada;2016-09-27;4;8;4.9;2;9;11.5;300;69;2;84
1;4;115;Nada;2016-09-27;5;5;3.8;1;8;19.9;260;73;3;86
1;4;115;Nada;2016-09-28;1;7;3;1;7;17;265;70;3;76
1;4;115;Nada;2016-09-28;2;5;4.5;1;8;16.7;300;68;3;70
1;4;115;Nada;2016-09-28;3;6;4;1;7.5;14;260;69;3;78.5
1;4;115;Nada;2016-09-28;4;7;3;1;8.3;20;255;67;3;68.5
1;4;115;Nada;2016-09-28;5;7;4;1;7;19.4;270;68;3;73
1;4;115;Nada;2016-09-30;1;8;3;1;7;22;280;67;2;84.5
1;4;115;Nada;2016-09-30;2;8;4;1;7.8;18.5;265;65;3;82.5
1;4;115;Nada;2016-09-30;3;10;4;1;8;20.1;310;64;2;74
1;4;115;Nada;2016-09-30;4;10;3.5;1;7;18;320;66;2;65.5
1;4;115;Nada;2016-09-30;5;10;3;1;7.1;22.5;290;70;3;72.5
1;4;115;Nada;2016-10-02;1;10;3;1;8;23;280;65;2;64.5
1;4;115;Nada;2016-10-02;2;10;3;2;7.7;18.2;275;70;3;71
1;4;115;Nada;2016-10-02;3;10;3.5;2;7;25;300;72;2;80.5
1;4;115;Nada;2016-10-02;4;10;4.5;1;7.9;21.1;290;70;2;89.5
1;4;115;Nada;2016-10-02;5;10;5;2;8.2;19;305;65;2;61.5
1;3;62;Solarizada;2016-10-05;1;6;4.5;2;7.3;17.2;255;70;3;82
1;3;62;Solarizada;2016-10-05;2;6;4;1;8;14.9;270;75;3;84.5
1;3;62;Solarizada;2016-10-05;3;7;5;1;7.5;20.8;265;75;3;82.5
1;3;62;Solarizada;2016-10-05;4;6;4.8;1;7.9;15.5;280;75;4;87.5
1;3;62;Solarizada;2016-10-05;5;7;4;2;8;21;270;69;3;69
1;3;62;Solarizada;2016-10-06;1;7;3;1;7;19.9;275;74;2;90.5
1;3;62;Solarizada;2016-10-06;2;7;4;1;6.2;17;260;75;2;91.5
1;3;62;Solarizada;2016-10-06;3;7;4;2;8;20;280;79;2;81.5
1;3;62;Solarizada;2016-10-06;4;7;3.5;1;6.5;21;255;70;2;83
1;3;62;Solarizada;2016-10-06;5;7;4;2;7;24;270;75;2;87
1;3;62;Solarizada;2016-10-07;1;8;3;2;8;14.5;245;63;3;86
1;3;62;Solarizada;2016-10-07;2;8;4;2;8;18;285;80;2;80
1;3;62;Solarizada;2016-10-07;3;7;4;2;7;14.5;250;80;3;78
1;3;62;Solarizada;2016-10-07;4;7;3.5;1;7;16.8;350;78;3;90.5
1;3;62;Solarizada;2016-10-07;5;8;4;2;7.3;25.2;310;70;2;72.5
1;3;62;Solarizada;2016-10-09;1;10;4;1;7;20;300;75;2;84.5
1;3;62;Solarizada;2016-10-09;2;10;4;1;7.4;18.5;250;74;2;84.5
1;3;62;Solarizada;2016-10-09;3;10;3.5;1;8;21;315;74;2;86
1;3;62;Solarizada;2016-10-09;4;10;4;2;7;22;320;74;2;86.5
1;3;62;Solarizada;2016-10-09;5;10;3;1;7;19.2;345;74;2;77.5
1;3;62;Solarizada;2016-10-11;1;12;3;1;8;19;240;75;2;90
1;3;62;Solarizada;2016-10-11;2;14;3;1;7;27.7;230;75;3;80.5
1;3;62;Solarizada;2016-10-11;3;13;2;1;8;18.2;265;75;2;81
1;3;62;Solarizada;2016-10-11;4;10;2.5;2;8;21.3;220;75;2;85
1;3;62;Solarizada;2016-10-11;5;12;3;1;7;21;240;75;2;87
1;3;63;Hongos;2016-10-06;1;10;4;1;9;16;290;70;3;82
1;3;63;Hongos;2016-10-06;2;10;4.8;3;7.3;23;310;69;2;95
1;3;63;Hongos;2016-10-06;3;10;4;2;7.8;22.5;315;70;2;74.5
1;3;63;Hongos;2016-10-06;4;10;5;2;8;13.5;350;75;2;72
1;3;63;Hongos;2016-10-06;5;10;5;1;7.4;21.8;380;80;3;84
1;3;63;Hongos;2016-10-08;1;7;4;2;6.8;17.3;260;75;2;72.5
1;3;63;Hongos;2016-10-08;2;7;3;1;7;22;260;70;2;79.5
1;3;63;Hongos;2016-10-08;3;10;3;1;7.2;28.1;270;75;3;63
1;3;63;Hongos;2016-10-08;4;7;3;2;6.9;14;280;75;3;70
1;3;63;Hongos;2016-10-08;5;10;3.5;2;7;19;275;75;2;65.5
1;3;63;Hongos;2016-10-10;1;10;3;1;7.5;24;270;72;2;90.5
1;3;63;Hongos;2016-10-10;2;10;2.5;1;7;25;240;78;2;79
1;3;63;Hongos;2016-10-10;3;7;3;2;7;21.9;245;75;2;77.5
1;3;63;Hongos;2016-10-10;4;8;2;3;7;18.3;275;74;2;84.5
1;3;63;Hongos;2016-10-10;5;9;2;2;7.2;20;235;76;3;87.5
1;3;63;Hongos;2016-10-12;1;12;3;1;7.5;23.5;290;75;2;95.5
1;3;63;Hongos;2016-10-12;2;11;4;1;8;19.5;250;73;3;77
1;3;63;Hongos;2016-10-12;3;13;2.5;1;6.5;26;305;75;3;89.5
1;3;63;Hongos;2016-10-12;4;11;3;1;8.2;19;280;77;2;87
1;3;63;Hongos;2016-10-12;5;12;3;1;8;27.7;255;70;2;97.5
1;3;64;Nada;2016-10-06;1;10;4;2;8;18.5;400;75;3;80.5
1;3;64;Nada;2016-10-06;2;10;5;2;7;19;305;65;2;89.5
1;3;64;Nada;2016-10-06;3;10;4.5;2;7.9;26;240;70;3;87
1;3;64;Nada;2016-10-06;4;5;3.5;2;7.2;20;275;72;2;88.5
1;3;64;Nada;2016-10-06;5;5;5;3;6;17.8;265;70;3;95.5
1;3;64;Nada;2016-10-07;1;7;4;2;7;19.5;305;75;2;89.5
1;3;64;Nada;2016-10-07;2;10;3.8;1;7.4;20;400;75;2;81
1;3;64;Nada;2016-10-07;3;10;3;1;7;22;330;69;2;90
1;3;64;Nada;2016-10-07;4;10;3;2;7.2;21.3;350;69;2;94.5
1;3;64;Nada;2016-10-07;5;10;3.8;2;6.9;19.9;320;70;2;79
1;3;64;Nada;2016-10-09;1;10;3;2;6.8;19;270;70;2;89
1;3;64;Nada;2016-10-09;2;10;3.5;1;6.5;22;290;65;3;90
1;3;64;Nada;2016-10-09;3;10;4;1;7;19.7;250;70;2;91.5
1;3;64;Nada;2016-10-09;4;10;3.5;2;7.1;20.2;365;69;2;87.5
1;3;64;Nada;2016-10-09;5;10;4;1;7;24;260;70;2;78
1;3;64;Nada;2016-10-12;1;12;2.5;1;7.7;26;245;70;2;90
1;3;64;Nada;2016-10-12;2;11;3;2;8;20.6;255;72;2;87
1;3;64;Nada;2016-10-12;3;10;2.5;1;7.2;19;235;66;3;91.5
1;3;64;Nada;2016-10-12;4;10;5;2;8.2;23;265;60;2;89
1;3;64;Nada;2016-10-12;5;10;2.5;2;7.5;18.5;285;70;3;87
1;3;65;Basamid;2016-10-05;1;6;5;2;8;22;280;74;3;86.5
1;3;65;Basamid;2016-10-05;2;7;4;3;7;25.8;330;73;3;83
1;3;65;Basamid;2016-10-05;3;6;4;1;7;23;250;75;3;77.5
1;3;65;Basamid;2016-10-05;4;6;5;1;6.9;16.8;260;74;3;77.5
1;3;65;Basamid;2016-10-05;5;7;4;1;7;24;315;76;3;77.5
1;3;65;Basamid;2016-10-06;1;8;4;1;7.5;21;305;73;3;90.5
1;3;65;Basamid;2016-10-06;2;8;3;2;8.8;15;370;75;3;91.5
1;3;65;Basamid;2016-10-06;3;9;3.5;2;8;21;325;76;3;86.5
1;3;65;Basamid;2016-10-06;4;9;5;2;8.7;15.6;315;74;2;84.5
1;3;65;Basamid;2016-10-06;5;8;4;1;9;22;320;74;4;79.5
1;3;65;Basamid;2016-10-07;1;7;4;2;7.8;18.2;240;70;2;82
1;3;65;Basamid;2016-10-07;2;7;4.5;2;8;18;300;72;2;76
1;3;65;Basamid;2016-10-07;3;7;4;1;7.5;21;190;69;2;81
1;3;65;Basamid;2016-10-07;4;7;5;2;8;23.5;250;79;2;85.5
1;3;65;Basamid;2016-10-07;5;7;3;3;7.3;28;280;72;2;86.5
1;3;65;Basamid;2016-10-09;1;10;4;1;6.9;17.2;305;73;3;79.5
1;3;65;Basamid;2016-10-09;2;10;3;2;7;18.4;265;68;2;91
1;3;65;Basamid;2016-10-09;3;10;3.5;2;7.5;23.2;275;69;3;95.5
1;3;65;Basamid;2016-10-09;4;10;3;1;7;24;360;72;3;99.5
1;3;65;Basamid;2016-10-09;5;10;3;1;7.4;29.9;325;70;2;95.5
1;3;65;Basamid;2016-10-11;1;9;2.5;2;6.2;15;250;70;2;83.5
1;3;65;Basamid;2016-10-11;2;10;2.5;2;8;19.4;255;70;2;81.5
1;3;65;Basamid;2016-10-11;3;7;3;2;7.8;17;265;70;2;86.5
1;3;65;Basamid;2016-10-11;4;8;4;1;6.5;21.5;240;69;3;85
1;3;65;Basamid;2016-10-11;5;9;2.5;1;7;20;235;70;3;85
1;2;48;Solarizada;2016-10-11;1;7;3;2;8;12;280;70;2;75
1;2;48;Solarizada;2016-10-11;2;8;5;2;8;19;250;70;3;74.5
1;2;48;Solarizada;2016-10-11;3;7;4;2;7.5;13;245;75;2;81.5
1;2;48;Solarizada;2016-10-11;4;8;5;2;8;11.2;300;70;2;78
1;2;48;Solarizada;2016-10-11;5;7;5;1;6;10;250;68;3;61
1;2;48;Solarizada;2016-10-13;1;10;4;3;7;21;400;70;2;87.5
1;2;48;Solarizada;2016-10-13;2;10;4;3;7.4;15.5;405;74;2;86.5
1;2;48;Solarizada;2016-10-13;3;10;5;1;7;16.5;450;70;4;64
1;2;48;Solarizada;2016-10-13;4;10;4;2;7.5;13.9;395;72;3;88.5
1;2;48;Solarizada;2016-10-13;5;10;4.5;2;7;15;410;70;2;84
1;2;48;Solarizada;2016-10-15;1;10;5;2;5;19;450;;5;87.5
1;2;48;Solarizada;2016-10-15;2;10;4;2;6;21;395;;4;79
1;2;48;Solarizada;2016-10-15;3;10;6;3;7;19;410;;3;80
1;2;48;Solarizada;2016-10-15;4;10;5;2;6;17;250;;4;77
1;2;48;Solarizada;2016-10-15;5;10;6;4;7;21;400;;3;78.5
1;2;48;Solarizada;2016-10-15;6;10;5;2;7;19;405;;4;77
1;2;48;Solarizada;2016-10-15;7;10;5;2;5.5;20;450;;5;80
1;2;48;Solarizada;2016-10-15;8;10;5;3;7;17;300;;5;78.5
1;2;48;Solarizada;2016-10-15;9;10;6;2;7;23;300;;4;77.5
1;2;48;Solarizada;2016-10-15;10;10;5;2;6;18;250;;3;73.5
1;2;48;Solarizada;2016-10-15;11;10;4;1;7;19;360;;3;81
1;2;48;Solarizada;2016-10-15;12;10;4;2;5.5;15;450;;4;71
1;2;48;Solarizada;2016-10-15;13;10;5;2;6;14;300;;3;76.5
1;2;48;Solarizada;2016-10-15;14;10;5;2;6;18;300;;4;72
1;2;48;Solarizada;2016-10-15;15;10;6;1;7;25;250;;3;73.5
1;2;48;Solarizada;2016-10-15;16;10;5;2;6;19;360;;4;81
1;2;48;Solarizada;2016-10-15;17;10;6;2;6;24;450;;3;84
1;2;48;Solarizada;2016-10-15;18;10;5;1;5;17;300;;4;83
1;2;48;Solarizada;2016-10-15;19;10;4;3;6;18;300;;5;86.5
1;2;48;Solarizada;2016-10-15;20;10;5;2;6;18;250;;3;78
1;2;48;Solarizada;2016-10-15;21;10;4;2;6;21;360;;4;79
1;2;48;Solarizada;2016-10-15;22;10;4;1;7;24;265;;3;76.5
1;2;48;Solarizada;2016-10-15;23;10;5;1;6;21;270;;3;76.5
1;2;48;Solarizada;2016-10-18;1;;4;2;7;14;;;5;70.5
1;2;48;Solarizada;2016-10-18;2;;4;1;6;20;;;4;81.5
1;2;48;Solarizada;2016-10-18;3;;5;2;6;14;;;3;83
1;2;48;Solarizada;2016-10-18;4;;4;2;7;25;;;4;86.5
1;2;48;Solarizada;2016-10-18;5;;4;1;6;16;;;3;75.5
1;2;48;Solarizada;2016-10-18;6;;4;1;5.5;19;;;4;77
1;2;48;Solarizada;2016-10-18;7;;5;2;6;20;;;5;77
1;2;48;Solarizada;2016-10-18;8;;5;2;7;22;;;5;77
1;2;48;Solarizada;2016-10-18;9;;5;1;6;21;;;4;79.5
1;2;48;Solarizada;2016-10-18;10;;4;2;6;19;;;3;74
1;2;48;Solarizada;2016-10-18;11;;4;1;6;25;;;3;79.5
1;2;48;Solarizada;2016-10-18;12;;4;3;6;16;;;4;77
1;2;48;Solarizada;2016-10-18;13;;3;2;6.5;20;;;3;75.5
1;2;48;Solarizada;2016-10-18;14;;4;1;6;20;;;4;82
1;2;48;Solarizada;2016-10-18;15;;4;2;7;25;;;3;83.5
1;2;48;Solarizada;2016-10-18;16;;4;1;6;23;;;4;79.5
